id,РџРµСЂРёРѕРґ,Р’С‹СЂСѓС‡РєР°
215448,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5351.0
215449,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5223.9
215449,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4301.0
215449,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5051.0
215450,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,7160.0
215450,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4849.0
215450,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,6211.0
215451,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4658.0
215451,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4043.0
215451,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4260.1
215452,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4045.0
215452,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4206.2
215452,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4963.0
215453,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3332.0
215453,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3143.5
215453,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4290.0
215454,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5653.0
215454,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6301.7
215454,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4600.0
215455,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5288.5
215455,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5175.4
215455,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4564.0
215456,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6318.8
215456,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4353.0
215456,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5134.5
215457,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4387.0
215457,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5291.5
215457,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5805.0
215458,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4925.0
215458,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5772.5
215458,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6187.2
215459,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4119.0
215459,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4782.0
215459,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5780.4
215460,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4729.0
215460,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5864.5
215460,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6063.4
215461,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4766.0
215461,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3700.7
215461,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3598.0
215462,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6244.8
215462,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5002.0
215462,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5821.0
215463,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5015.3
215463,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4470.0
215463,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5196.0
215464,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5335.0
215464,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4692.0
215464,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4990.5
215465,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4309.0
215465,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4579.0
215465,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4328.5
215466,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4748.0
215466,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3202.0
215466,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,2758.7
215467,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4853.0
215467,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5062.3
215467,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4367.0
215468,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,6060.0
215468,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6346.0
215468,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4698.0
215469,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5403.5
215469,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5228.0
215469,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4889.0
215470,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5157.0
215470,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5623.7
215470,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4764.0
215471,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5305.0
215471,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4258.0
215471,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6255.3
215472,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4596.0
215472,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5920.5
215472,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6099.9
215473,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4224.0
215473,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4246.5
215473,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3987.8
215474,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4578.0
215474,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5470.5
215474,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5521.2
215475,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4834.0
215475,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5713.0
215475,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5980.8
215476,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5053.0
215476,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5957.8
215476,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4243.0
215477,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3711.9
215477,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4356.0
215477,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3201.0
215478,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3078.3
215478,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4682.0
215478,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,2960.0
215479,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5980.4
215479,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4641.0
215479,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5775.0
215480,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6244.4
215480,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4704.0
215480,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5551.5
215481,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3560.1
215481,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3720.0
215481,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4374.0
215482,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,6457.0
215482,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6593.5
215482,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4921.0
215483,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,6349.0
215483,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6355.5
215483,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4834.0
215484,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5059.0
215484,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5018.7
215484,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4267.0
215485,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4201.0
215485,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5065.5
215485,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4234.0
215486,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4517.0
215486,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4469.0
215486,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4478.0
215487,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4923.0
215487,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4531.5
215487,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5173.7
215488,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4652.0
215488,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5612.0
215488,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6368.6
215489,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4817.0
215489,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,6183.5
215489,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6594.3
215490,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4559.0
215490,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4849.0
215490,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5497.7
215491,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4576.0
215491,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4521.4
215491,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4705.0
215492,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5602.1
215492,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4389.0
215492,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5151.0
215493,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,7799.4
215493,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4870.0
215493,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,6716.5
215494,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5784.5
215494,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4502.0
215494,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5258.0
215495,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4369.7
215495,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4611.0
215495,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3981.0
215496,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4896.0
215496,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5020.0
215496,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5237.1
215497,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5871.5
215497,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6277.1
215497,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4475.0
215498,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,6083.5
215498,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6677.6
215498,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4624.0
215499,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3526.0
215499,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4286.5
215499,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4610.0
215500,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4137.0
215500,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3808.1
215500,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4278.0
215501,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,6604.0
215501,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4993.0
215501,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6758.7
215502,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4809.0
215502,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,6132.0
215502,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6314.0
215503,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4119.0
215503,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5046.0
215503,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4886.1
215504,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4543.0
215504,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3432.0
215504,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3412.5
215505,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4698.0
215505,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3951.0
215505,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3982.2
215506,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5052.5
215506,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5502.3
215506,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4238.0
215507,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4794.2
215507,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4969.0
215507,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4464.0
215508,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5030.8
215508,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4102.0
215508,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4672.0
215509,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5299.3
215509,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4880.0
215509,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5265.5
215510,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4242.7
215510,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4814.0
215510,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4244.0
215511,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5907.7
215511,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4966.5
215511,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4428.0
215512,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5641.0
215512,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4513.0
215512,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6996.9
215513,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5834.0
215513,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4466.0
215513,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6664.7
215514,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4839.0
215514,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6125.3
215514,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5994.0
215515,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4067.9
215515,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4395.5
215515,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4442.0
215516,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5142.2
215516,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5208.5
215516,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4328.0
215517,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6612.4
215517,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4718.0
215517,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,6036.5
215518,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4156.0
215518,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4987.0
215518,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5237.9
215519,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4802.0
215519,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3680.0
215519,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4283.2
215520,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4102.0
215520,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4601.5
215520,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5585.6
215521,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4265.0
215521,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4045.0
215521,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4650.8
215522,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5039.0
215522,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4595.3
215522,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3619.0
215523,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6407.4
215523,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4827.0
215523,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5740.5
215524,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4240.3
215524,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4508.0
215524,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3836.0
215525,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4984.0
215525,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4639.0
215525,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4769.5
215526,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6713.8
215526,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4508.0
215526,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5880.5
215527,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4472.0
215527,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3229.0
215527,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3849.1
215528,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5270.0
215528,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6103.3
215528,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4502.0
215529,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3111.0
215529,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3267.0
215529,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4449.0
215530,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5043.0
215530,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5391.4
215530,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4374.0
215531,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5518.0
215531,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6061.4
215531,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4579.0
215532,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4422.7
215532,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4212.0
215532,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3871.5
215533,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4813.0
215533,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4468.0
215533,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5435.2
215534,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4669.0
215534,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3652.0
215534,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3856.1
215535,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4586.0
